platen_temp_upper,hydraulic_pressure,density
30.382824905687027,0.07468407973187476,
30.28431991568384,0.02424686042139236,
30.204886517312197,0.011681082711785272,
30.008756901018376,0.053155193047568994,
29.817591732067388,0.060566321288002246,
29.71156287763822,0.04464634175243068,
29.650299291576626,0.057063449236062665,
29.532532966077646,0.49909713850090487,
29.487093828034467,0.06581293698199137,
29.484073167914634,0.0485297594328769,
29.569958421473487,0.05893603431905126,
29.664088610039922,0.044315840078871745,
29.735276754439827,0.07772589448022975,
29.876777485310367,0.041337592416884845,
30.102081670887195,0.01758973028088056,
30.200323315793906,0.02640833564989912,
30.346134759007516,0.06982177812374159,
30.46094996870626,0.021206351898520166,
30.43943849918381,0.028122851722474126,
30.501185460628694,0.036157889633213314,
30.46519138678905,0.04762226475880571,
30.35847625284801,0.069539435155289,
30.232791464821027,0.04522008996724408,
30.107513510598906,0.05928999722970297,
30.02477007642709,0.06589160244766849,
29.846249216930634,0.01778833641238107,
29.716168482208158,0.05959260422731573,
29.5557741628163,0.012940991239019208,
29.501239972939214,0.07263658176943671,
29.465539657325532,0.06246748022705439,
34.03,0.0,
34.03,0.0,
34.03,0.0,
34.03,0.0,
34.03,0.0,
34.03,0.0,
42.48,0.0,
42.48,0.0,
42.48,0.0,
42.48,0.0,
42.48,0.0,
42.48,0.0,
50.38,0.0,
50.38,0.0,
50.38,0.0,
50.38,0.0,
50.38,0.0,
50.38,0.0,
57.77,0.0,
57.77,0.0,
57.77,0.0,
57.77,0.0,
57.77,0.0,
57.77,0.0,
64.69,0.0,
64.69,0.0,
64.69,0.0,
64.69,0.0,
64.69,0.0,
64.69,0.0,
71.16,0.0,
71.16,0.0,
71.16,0.0,
71.16,0.0,
71.16,0.0,
71.16,0.0,
77.21,0.0,
77.21,0.0,
77.21,0.0,
77.21,0.0,
77.21,0.0,
77.21,0.0,
82.87,0.0,
82.87,0.0,
82.87,0.0,
82.87,0.0,
82.87,0.0,
82.87,0.0,
88.17,0.0,
88.17,0.0,
88.17,0.0,
88.17,0.0,
88.17,0.0,
88.17,0.0,
93.12,0.0,
93.12,0.0,
93.12,0.0,
93.12,0.0,
93.12,0.0,
93.12,0.0,
167.29,25.0,
162.34,25.0,
164.08,25.0,
166.98,25.0,
164.2,25.0,
165.98,25.0,
161.98,48.75,
165.03,48.75,
164.26,48.75,
165.48,48.75,
169.86,48.75,
164.23,48.75,
165.51,71.31,
167.59,71.31,
164.21,71.31,
165.4,71.31,
163.81,71.31,
169.06,71.31,
164.85,92.75,
164.88,92.75,
168.67,92.75,
165.52,92.75,
166.88,92.75,
165.17,92.75,
162.02,113.11,
165.58,113.11,
171.61,113.11,
166.73,113.11,
161.89,113.11,
165.19,113.11,
163.19,132.45,
163.49,132.45,
162.23,132.45,
166.6,132.45,
162.84,132.45,
168.7,132.45,
162.08,149.83,
169.61,157.91,
164.81,147.99,
168.07,148.27,
167.87,154.32,
163.47,137.78,
162.34,153.76,
165.5,154.04,
166.83,148.5,
164.96,164.72,
160.71,162.24,
165.44,153.0,
164.43,157.83,
165.39,157.89,
160.16,146.52,
165.59,154.59,
167.42,153.31,
160.37,143.84,
166.81,148.85,
165.53,144.87,
168.11,155.39,
163.41,145.01,
163.97,147.92,
167.28,168.62,
163.76,148.03,
163.86,149.87,
163.61,163.12,
167.12,155.22,
163.98,154.58,
164.28,148.2,
162.62,151.32,
165.71,147.19,
168.81,160.84,
165.86,153.51,
160.94,152.42,
162.27,159.26,
163.93,150.27,
163.92,151.01,
170.15,155.55,
166.45,163.26,
168.99,149.07,
165.42,154.86,
169.54,156.3,
170.42,147.05,
166.78,140.38,
164.55,154.5,
167.04,159.53,
165.87,156.21,
165.83,160.92,
164.59,151.47,
159.73,146.37,
167.95,159.86,
162.58,154.51,
162.56,148.83,
162.79,159.46,
169.66,154.95,
168.38,152.8,
166.02,132.58,
161.26,160.49,
164.19,162.22,
164.09,160.91,
166.9,149.59,
166.13,151.6,
166.82,155.72,
164.63,153.79,
159.86,145.22,
165.11,150.14,
163.92,147.92,
164.87,139.57,
165.31,154.03,
164.44,162.29,
167.98,155.49,
167.63,159.8,
165.15,154.56,
160.66,154.5,
167.6,156.51,
164.01,148.5,
162.45,151.39,
161.02,147.54,
160.46,158.69,
164.51,154.85,
161.03,160.69,
161.86,161.18,
166.34,141.78,
168.93,150.14,
170.77,167.46,
162.33,152.42,
167.31,157.57,
166.38,149.82,
161.94,150.92,
163.87,160.92,
162.91,149.18,
163.11,160.08,
168.64,159.36,
161.44,154.09,
166.63,153.12,
164.55,148.15,
165.14,143.88,
166.71,154.22,
164.29,153.59,
168.74,149.49,
162.56,147.61,
165.51,157.5,
163.57,154.43,
164.51,153.27,
164.65,155.62,
166.33,155.39,
165.03,164.86,
165.8,156.48,
165.67,154.89,
161.54,148.48,
167.86,155.45,
166.73,154.01,
162.66,156.93,
165.87,159.44,
167.19,150.18,
163.72,151.95,
165.0,154.71,
164.99,153.25,
163.55,144.04,
163.26,151.57,
162.82,152.66,
164.39,146.95,
164.23,153.87,
160.47,157.65,
165.75,146.21,
166.61,149.17,
162.1,157.21,
171.28,152.49,
166.69,155.59,
165.06,163.16,
162.02,144.76,
163.92,150.89,
163.59,155.84,
168.35,155.85,
164.49,149.7,
159.02,152.67,
166.35,152.82,
168.51,150.82,
159.4,143.63,
164.38,163.65,
165.15,150.51,
166.08,156.85,
165.39,148.91,
162.83,157.94,
166.39,150.59,
164.74,153.67,
169.61,162.81,
163.55,148.35,
167.45,148.99,
163.59,156.25,
167.85,147.67,
163.79,159.49,
167.31,146.53,
164.78,152.04,
161.39,139.93,
168.39,166.22,
161.34,144.11,
165.98,164.32,
167.15,151.65,
167.56,146.07,
159.56,152.93,
168.1,161.19,
165.09,152.97,
164.85,156.29,
163.62,151.29,
166.54,158.72,
164.66,149.61,
166.05,152.31,
162.6,139.76,
161.55,155.1,
168.13,149.98,
169.53,147.91,
169.26,153.32,
164.06,148.74,
165.51,148.8,
167.75,150.22,
159.57,159.2,
163.17,151.32,
168.98,152.77,
170.63,155.12,
163.77,152.39,
162.93,154.02,
166.74,151.79,
169.84,162.94,
164.65,139.03,
168.99,148.3,
167.27,152.81,
164.17,147.58,
164.39,151.41,
168.63,160.13,
164.07,153.76,
164.81,149.45,
169.01,153.19,
165.78,149.32,
164.77,155.31,
164.07,150.15,
164.16,155.33,
167.05,143.53,
163.49,153.03,
166.36,152.74,
168.69,154.06,
163.18,162.98,
164.65,149.77,
164.71,163.88,
165.38,147.38,
166.41,150.21,
168.06,141.63,
168.04,165.57,
164.22,151.41,
161.46,155.36,
162.06,154.16,
164.08,150.33,
163.93,159.02,
170.61,151.63,
164.52,165.1,
166.32,159.5,
163.43,157.49,
165.68,156.91,
165.73,149.07,
167.05,146.09,
166.9,154.27,
166.43,156.79,
165.18,155.03,
167.74,147.76,
166.26,159.36,
167.23,150.9,
163.1,134.79,
165.71,153.66,
164.62,146.97,
168.71,161.64,
163.29,152.0,
162.07,153.99,
166.9,140.32,
163.2,150.01,
164.11,149.89,
164.44,147.27,
161.56,158.58,
164.55,162.88,
164.13,154.18,
165.14,162.68,
166.22,151.23,
167.14,160.68,
168.51,148.4,
163.51,151.71,
166.72,165.82,
164.82,147.39,
161.08,151.42,
162.99,149.83,
165.35,154.79,
165.47,142.11,
169.06,161.63,
165.19,165.24,
164.04,142.34,
167.12,163.73,
167.96,155.04,
163.01,159.65,
164.1,139.84,
165.7,149.38,
164.21,155.49,
164.16,145.29,
163.23,155.22,
166.41,153.89,
166.78,153.48,
166.11,142.52,
162.09,147.27,
165.44,155.09,
162.85,158.77,
165.45,150.46,
163.72,152.45,
160.42,161.77,
166.18,157.96,
161.49,150.3,
165.61,153.71,
161.47,153.32,
168.38,155.45,
166.65,150.46,
165.75,154.95,
161.85,158.78,
164.4,145.07,
166.37,149.05,
164.73,158.44,
167.11,151.76,
166.61,142.22,
162.95,149.78,
165.61,163.8,
162.7,160.59,
164.89,164.25,
166.51,149.96,
165.36,145.82,
164.41,160.15,
159.64,158.4,
165.42,159.72,
164.72,158.56,
165.31,154.14,
167.37,144.44,
164.22,156.08,
166.28,157.35,
166.46,162.17,
163.1,146.08,
162.54,149.85,
169.51,150.57,
164.59,148.59,
165.07,138.5,
166.48,154.74,
161.74,161.16,
165.67,155.05,
163.22,151.33,
164.02,148.89,
162.74,144.21,
162.38,157.92,
162.85,154.59,
165.81,143.24,
165.64,153.12,
167.1,153.86,
162.86,154.74,
166.59,160.16,
161.67,151.63,
161.27,144.89,
161.29,150.68,
162.05,156.41,
159.55,160.94,
164.88,151.61,
162.02,154.86,
165.86,151.77,
163.32,146.34,
165.05,154.03,
165.2,152.23,
164.26,147.21,
164.48,148.65,
166.57,149.07,
165.82,148.87,
169.08,151.52,
162.18,154.16,
169.46,152.02,
165.39,156.03,
163.01,145.63,
167.14,148.72,
165.96,163.41,
165.51,149.27,
164.57,158.34,
162.21,155.01,
166.12,146.54,
164.11,146.71,
168.37,150.09,
169.93,155.09,
167.56,154.42,
165.72,140.24,
166.9,153.97,
166.81,148.54,
167.14,159.26,
163.78,156.12,
164.69,146.23,
166.74,157.3,
166.1,153.53,
166.28,161.09,
163.85,159.3,
164.68,156.23,
163.78,146.83,
166.21,143.69,
164.23,149.94,
170.12,153.77,
162.78,154.98,
165.79,148.06,
164.46,155.88,
163.55,160.96,
164.05,147.7,
164.85,162.19,
165.12,141.14,
162.5,155.74,
164.78,145.17,
167.4,156.55,
164.97,144.8,
159.85,155.77,
166.17,152.39,
167.79,158.49,
160.37,145.67,
159.46,157.41,
161.13,164.79,
161.63,152.68,
164.68,157.21,
165.76,142.33,
161.48,150.05,
160.18,146.82,
163.4,153.56,
164.07,146.94,
163.39,137.93,
163.32,152.62,
169.78,141.73,
163.95,145.13,
163.6,148.16,
168.18,145.27,
164.15,152.96,
163.65,156.66,
162.64,150.13,
167.82,147.67,
159.88,153.51,
166.87,148.59,
163.31,151.03,
166.7,143.56,
167.64,148.85,
171.54,152.69,
162.31,153.29,
166.69,140.59,
167.6,148.06,
171.56,157.26,
166.44,156.96,
165.06,158.12,
164.62,162.07,
165.43,151.04,
163.23,137.6,
163.4,150.92,
169.03,154.2,
169.92,138.5,
164.06,155.0,
164.79,157.84,
168.05,155.26,
161.24,161.73,
166.18,154.89,
162.81,161.03,
167.81,148.09,
166.68,142.35,
167.48,145.66,
165.97,150.32,
167.45,155.46,
163.92,141.35,
165.83,158.16,
167.21,136.9,
164.9,148.64,
168.0,149.11,
166.07,149.26,
163.52,157.81,
166.0,152.58,
164.72,153.23,
167.46,159.58,
167.04,157.62,
165.25,150.21,
168.03,211.7,
165.28,148.89,
166.66,155.04,
169.83,151.77,
159.56,149.4,
163.08,154.41,
162.09,209.97,
162.95,154.36,
165.82,147.76,
166.63,159.54,
167.28,147.13,
164.07,156.67,
163.49,151.14,
162.59,151.66,
159.9,169.16,
169.98,146.43,
165.89,144.66,
168.13,159.6,
164.94,154.75,
167.75,142.41,
167.04,157.82,
166.75,157.35,
162.57,150.87,
167.87,150.8,
162.59,162.52,
168.84,148.65,
163.59,131.68,
165.03,148.29,
164.05,154.93,
161.97,152.92,
165.82,147.67,
163.84,150.69,
166.12,159.1,
164.85,162.9,
164.89,156.69,
167.82,162.22,
162.28,148.61,
164.47,143.82,
160.67,145.78,
162.56,148.07,
163.57,149.91,
168.75,151.93,
168.24,162.01,
161.52,149.79,
164.35,166.37,
163.9,152.45,
166.69,154.2,
164.66,151.24,
167.13,151.77,
164.76,150.97,
165.1,148.9,
167.85,140.93,
164.72,161.26,
162.51,154.27,
169.87,152.98,
165.32,153.61,
164.45,151.98,
162.02,141.21,
164.65,144.16,
169.33,152.07,
160.87,141.26,
165.23,157.28,
163.02,142.78,
163.2,137.58,
162.66,158.26,
167.97,157.0,
162.38,164.42,
168.69,158.56,
166.85,158.49,
165.73,149.09,
170.59,145.87,
165.74,146.26,
167.54,141.73,
162.89,152.04,
161.68,149.76,
163.58,152.42,
162.57,144.09,
165.29,156.93,
165.65,152.79,
160.71,157.8,
164.9,155.52,
168.23,146.46,
165.91,141.13,
168.79,151.73,
162.5,153.32,
164.87,149.39,
168.75,160.04,
165.72,149.82,
165.98,147.36,
165.24,148.7,
163.47,151.73,
161.16,158.73,
164.74,157.3,
163.41,142.59,
171.97,147.89,
161.38,158.14,
165.72,156.08,
163.89,152.79,
165.03,147.7,
165.34,151.64,
163.42,159.73,
162.32,155.94,
163.13,154.38,
162.86,149.91,
162.23,143.84,
164.82,150.11,
158.93,150.81,
162.36,162.69,
162.48,155.05,
165.24,150.72,
167.85,146.07,
169.46,156.8,
163.99,154.72,
162.87,148.53,
162.34,153.43,
163.07,143.71,
165.68,156.04,
164.12,152.76,
164.0,157.03,
167.56,159.3,
162.48,140.64,
161.83,138.02,
162.78,147.72,
160.62,151.29,
168.41,147.72,
168.3,156.84,
167.67,159.13,
166.78,148.33,
168.98,155.97,
162.57,140.56,
162.58,147.84,
168.66,143.29,
164.13,142.94,
162.86,146.96,
164.53,152.25,
163.3,155.95,
166.83,157.17,
167.55,155.87,
165.04,147.09,
166.94,150.99,
161.95,159.51,
166.64,166.43,
169.1,146.21,
162.83,155.8,
168.8,159.13,
165.4,157.29,
166.73,211.91,
166.23,152.31,
161.39,145.66,
167.3,150.68,
164.04,148.57,
166.48,149.68,
163.51,211.3,
159.18,152.51,
161.82,153.83,
165.73,145.15,
161.67,150.13,
165.91,151.54,
161.3,207.32,
163.43,164.62,
163.87,159.63,
165.17,153.84,
164.57,152.08,
162.32,154.75,
164.68,204.89,
165.49,153.11,
162.5,147.46,
168.65,164.19,
162.63,145.71,
165.61,165.76,
163.29,144.62,
164.87,157.09,
165.0,148.06,
165.27,151.55,
165.57,149.42,
165.43,151.38,
166.99,154.52,
163.4,142.76,
167.16,156.51,
160.7,149.0,
163.88,158.58,
166.05,153.18,
164.15,152.74,
166.06,156.37,
166.71,144.57,
165.88,141.81,
161.87,154.46,
170.04,152.95,
166.36,152.47,
168.49,150.95,
162.21,156.94,
169.03,150.79,
165.28,165.54,
166.78,158.86,
166.2,155.23,
164.16,158.6,
169.16,161.49,
164.89,150.23,
161.52,149.89,
167.33,140.82,
165.8,144.19,
165.63,149.06,
161.43,142.53,
164.14,159.54,
163.57,165.02,
168.1,153.41,
162.12,142.95,
164.67,151.45,
163.01,142.13,
164.45,150.99,
166.06,143.0,
163.37,163.51,
164.97,157.48,
166.06,156.29,
166.8,158.05,
167.54,159.28,
162.43,153.07,
168.23,149.27,
164.26,157.49,
164.94,150.61,
162.33,155.68,
165.67,154.18,
164.66,147.19,
158.68,155.03,
168.49,154.75,
165.97,148.74,
163.01,152.62,
164.02,154.17,
168.55,156.26,
163.48,158.81,
166.5,147.61,
165.72,150.59,
166.66,148.17,
167.17,157.15,
165.6,153.07,
165.26,147.11,
162.17,155.56,
166.42,150.25,
165.43,150.63,
164.09,152.03,
159.13,145.45,
162.73,147.93,
171.68,159.0,
163.33,155.72,
169.52,149.59,
168.0,158.93,
161.81,160.82,
167.44,160.15,
165.31,151.8,
165.4,149.64,
165.25,154.99,
158.75,152.54,
167.64,155.14,
166.61,150.23,
157.86,142.75,
164.2,152.87,
163.51,149.11,
166.17,164.22,
161.92,142.74,
165.74,158.68,
164.95,156.13,
169.34,143.64,
159.83,140.42,
165.31,152.66,
169.57,152.72,
165.05,155.35,
167.25,152.25,
168.02,156.49,
162.97,144.97,
168.58,148.5,
161.31,148.96,
167.28,151.51,
166.13,148.6,
166.13,143.97,
165.09,155.5,
165.22,143.21,
168.53,156.24,
166.29,153.25,
164.04,153.53,
166.96,156.01,
164.01,152.93,
165.35,148.61,
167.67,154.31,
160.17,150.57,
164.16,148.12,
171.19,149.89,
161.16,157.15,
163.52,153.19,
163.63,156.81,
163.95,161.22,
160.31,158.46,
164.14,151.6,
168.76,152.89,
165.07,161.74,
163.1,162.15,
166.33,161.19,
159.6,155.63,
162.83,159.46,
162.74,153.44,
159.72,150.96,
160.33,147.31,
167.75,158.62,
164.78,160.9,
165.02,144.05,
164.13,154.09,
167.18,155.98,
168.92,159.36,
163.81,144.2,
166.1,149.43,
164.57,147.95,
166.36,155.46,
163.27,156.73,
162.22,159.61,
164.92,149.92,
165.15,150.23,
161.39,148.01,
164.23,162.22,
164.29,149.51,
166.15,144.61,
162.21,146.42,
163.77,152.65,
164.52,149.39,
167.23,153.4,
165.7,155.52,
167.48,152.18,
164.72,162.34,
167.28,144.18,
165.59,157.39,
164.25,165.92,
159.78,147.81,
161.28,147.36,
167.68,141.52,
161.88,151.05,
164.0,152.94,
165.91,161.51,
164.46,151.46,
161.25,163.67,
160.36,146.94,
167.45,155.57,
166.3,150.82,
164.17,144.18,
164.06,150.17,
167.34,153.76,
168.28,150.45,
162.29,149.8,
163.55,154.11,
165.46,156.08,
166.59,160.95,
166.44,144.28,
166.39,153.42,
165.78,163.06,
158.63,150.39,
163.61,148.9,
164.15,158.32,
164.86,151.42,
164.97,154.82,
167.08,147.21,
165.35,143.94,
167.6,160.85,
161.39,155.96,
164.44,152.74,
161.95,152.26,
165.68,158.47,
164.09,147.73,
157.95,142.48,
168.0,147.38,
165.79,141.82,
167.71,144.21,
171.0,150.05,
162.32,146.45,
166.8,143.03,
161.73,150.0,
162.49,150.02,
168.33,151.96,
168.71,142.14,
164.65,150.93,
166.73,150.77,
163.59,152.86,
160.69,157.54,
161.99,150.2,
165.85,154.51,
161.14,152.64,
165.41,154.62,
161.93,148.31,
164.18,145.05,
163.28,149.91,
165.36,155.37,
162.73,149.44,
169.02,143.57,
162.15,150.98,
168.37,144.68,
162.36,147.84,
165.15,147.44,
165.78,150.25,
162.41,145.96,
162.93,151.51,
160.46,153.03,
164.04,151.62,
170.32,140.71,
164.75,152.43,
172.32,146.21,
163.47,152.4,
162.93,143.35,
161.97,148.67,
167.22,153.7,
162.47,153.11,
165.37,152.84,
166.26,149.59,
164.61,154.93,
167.52,155.22,
164.9,148.02,
166.58,151.86,
165.17,151.75,
163.44,153.83,
167.16,149.35,
169.73,153.24,
164.6,147.67,
164.12,148.98,
163.49,150.59,
166.18,151.23,
158.88,150.44,
167.84,144.3,
163.17,151.76,
163.5,148.32,
162.07,147.52,
170.65,148.44,
166.1,149.32,
162.19,151.78,
167.86,153.36,
158.14,154.26,
165.1,147.01,
168.01,145.92,
159.34,152.32,
164.3,147.81,
165.39,149.43,
167.4,142.55,
168.13,153.38,
169.64,145.58,
167.99,157.92,
167.09,154.94,
162.04,155.14,
165.53,148.24,
166.57,147.75,
160.98,150.42,
162.96,151.99,
166.86,150.11,
164.24,140.65,
160.4,151.67,
164.06,145.82,
165.38,146.78,
161.61,151.69,
166.23,146.47,
166.74,152.69,
165.18,152.75,
162.57,153.48,
158.58,145.07,
166.13,154.38,
166.22,149.7,
166.28,144.8,
162.71,148.45,
164.22,145.62,
166.57,149.36,
162.14,158.72,
164.86,148.36,
163.64,152.52,
165.38,150.65,
165.3,152.62,
167.04,157.2,
165.85,145.68,
165.99,153.79,
164.47,154.55,
166.39,153.03,
166.49,142.14,
166.57,159.06,
167.39,155.34,
165.79,151.96,
167.18,152.89,
165.35,147.45,
162.83,141.44,
160.5,149.12,
167.12,150.82,
165.45,154.51,
166.97,157.34,
165.46,146.65,
166.93,150.42,
163.29,154.31,
162.07,139.8,
165.21,124.51,
166.62,127.34,
159.58,116.65,
164.85,120.42,
164.85,124.31,
163.75,109.8,
165.44,94.51,
159.48,97.34,
165.05,86.65,
161.22,90.42,
166.68,94.31,
165.29,79.8,
161.61,64.51,
169.47,67.34,
158.61,56.65,
166.95,60.42,
165.5,64.31,
163.82,49.8,
166.1,34.51,
162.12,37.34,
163.29,26.65,
165.85,30.42,
167.88,34.31,
161.31,19.8,
166.14,4.51,
164.22,7.34,
164.13,0.0,
166.92,0.42,
167.53,4.31,
164.24,0.0,
162.85,0.0,
165.2,0.0,
162.9,0.0,
164.11,0.0,
168.65,0.0,
164.28,0.0,
158.12,0.0,
161.76,0.0,
167.54,0.0,
165.14,0.0,
165.26,0.0,
164.61,0.0,
163.37,0.0,
162.94,0.0,
163.95,0.0,
163.04,0.0,
168.48,0.0,
163.48,0.0,
161.57,0.0,
162.37,0.0,
166.9,0.0,
162.29,0.0,
163.9,0.0,
166.61,0.0,
163.86,0.0,2.501
166.68,0.0,2.504
167.75,0.0,2.477
165.06,0.0,2.505
167.5,0.0,2.51
162.91,0.0,2.494
163.94,0.0,
166.57,0.0,
167.58,0.0,
165.06,0.0,
167.34,0.0,
163.05,0.0,
164.01,0.0,
166.47,0.0,
167.41,0.0,
165.06,0.0,
167.19,0.0,
163.17,0.0,
164.07,0.0,
166.38,0.0,
167.25,0.0,
165.05,0.0,
167.04,0.0,
163.29,0.0,
164.13,0.0,
166.29,0.0,
167.11,0.0,
165.05,0.0,
166.91,0.0,
163.4,0.0,
164.19,0.0,
166.2,0.0,
166.97,0.0,
165.05,0.0,
166.79,0.0,
163.5,0.0,
164.24,0.0,
166.13,0.0,
166.85,0.0,
165.04,0.0,
166.67,0.0,
163.6,0.0,
164.29,0.0,
166.05,0.0,
166.73,0.0,
165.04,0.0,
166.57,0.0,
163.69,0.0,
164.33,0.0,
165.99,0.0,
166.62,0.0,
165.04,0.0,
166.46,0.0,
163.78,0.0,
164.38,0.0,
165.92,0.0,
166.51,0.0,
165.04,0.0,
166.37,0.0,
163.85,0.0,
164.42,0.0,
165.86,0.0,
166.41,0.0,
165.03,0.0,
166.28,0.0,
163.93,0.0,
164.0,25.0,
164.49,25.0,
167.8,25.0,
163.63,25.0,
165.71,25.0,
168.57,25.0,
166.06,48.75,
164.22,48.75,
166.25,48.75,
166.47,48.75,
168.59,48.75,
165.19,48.75,
160.75,71.31,
163.09,71.31,
168.33,71.31,
166.52,71.31,
160.49,71.31,
168.41,71.31,
166.0,92.75,
166.6,92.75,
163.68,92.75,
164.6,92.75,
161.5,92.75,
166.02,92.75,
168.58,113.11,
168.07,113.11,
166.69,113.11,
161.97,113.11,
164.28,113.11,
163.07,113.11,
160.95,132.45,
164.4,132.45,
169.64,132.45,
161.92,132.45,
166.74,132.45,
164.37,132.45,
162.02,153.49,
167.14,162.74,
168.42,146.82,
165.9,150.88,
156.87,157.07,
167.58,149.45,
164.29,161.68,
167.95,157.94,
167.49,158.78,
162.86,158.16,
159.89,147.51,
164.54,159.67,
159.72,152.82,
162.97,151.64,
162.37,155.09,
166.7,149.99,
162.05,149.19,
165.16,153.56,
159.36,160.65,
161.49,157.24,
160.54,149.45,
167.88,142.47,
167.78,152.22,
167.25,150.55,
168.33,154.76,
168.19,148.51,
159.63,138.22,
165.54,165.65,
163.19,152.4,
162.65,154.97,
164.3,147.15,
166.45,152.47,
133.98,163.01,
163.79,160.06,
165.77,148.63,
164.25,154.38,
168.79,144.65,
167.03,144.41,
132.47,164.72,
165.77,150.38,
165.99,163.95,
161.63,146.89,
159.95,151.39,
161.18,162.62,
166.42,150.45,
162.61,147.81,
159.08,154.88,
161.69,149.31,
166.22,150.0,
167.47,152.92,
169.39,140.2,
166.21,150.64,
163.08,149.1,
161.72,136.71,
162.04,151.03,
162.35,152.06,
166.68,150.59,
166.38,150.22,
163.51,150.57,
165.31,151.29,
161.83,160.56,
167.09,148.0,
166.91,156.64,
160.5,145.27,
165.62,154.6,
168.58,166.29,
164.04,146.57,
166.45,146.41,
165.3,150.43,
162.32,159.99,
164.89,151.2,
166.48,147.56,
167.15,157.31,
161.85,136.18,
161.97,152.96,
163.09,154.95,
167.54,149.06,
168.29,155.58,
161.86,157.38,
167.08,147.85,
168.89,161.78,
164.34,154.01,
165.14,157.79,
163.45,143.94,
163.37,166.49,
165.98,144.02,
171.59,156.71,
163.42,150.2,
167.1,153.23,
167.61,156.92,
166.72,152.15,
160.27,150.54,
161.61,144.23,
164.25,146.34,
161.2,152.23,
166.44,157.04,
167.89,155.43,
166.84,149.74,
164.37,144.84,
165.56,165.91,
167.02,161.01,
166.48,150.58,
162.36,148.38,
163.43,156.93,
162.27,153.02,
165.88,143.71,
166.22,150.95,
165.86,142.67,
165.31,157.01,
163.73,141.1,
163.23,151.41,
168.5,136.65,
167.01,162.82,
164.31,158.96,
161.98,155.89,
169.2,150.16,
169.23,151.65,
162.57,154.32,
165.6,152.31,
167.16,157.68,
166.71,157.96,
167.64,159.47,
168.44,154.67,
164.77,155.48,
164.56,149.34,
163.9,147.33,
167.77,152.42,
163.15,152.98,
165.71,164.25,
169.12,161.27,
164.78,152.94,
169.9,159.94,
167.65,152.53,
167.75,154.09,
167.29,160.68,
166.04,147.2,
161.75,159.5,
160.53,140.51,
172.54,147.28,
166.09,149.13,
170.69,140.91,
163.61,143.84,
163.46,154.89,
163.41,153.17,
163.69,150.89,
157.01,148.46,
164.9,142.74,
165.72,156.5,
165.09,152.68,
165.25,151.71,
163.04,156.08,
165.49,145.22,
166.24,146.17,
168.72,159.87,
165.2,150.47,
165.46,159.28,
161.32,162.47,
165.47,151.46,
161.72,154.47,
162.55,151.73,
166.03,158.67,
167.81,149.45,
162.71,148.86,
164.53,153.39,
166.59,161.65,
166.12,155.23,
168.88,160.99,
167.15,148.34,
169.18,154.78,
162.08,157.7,
165.67,148.85,
164.48,150.72,
165.96,162.44,
161.39,146.8,
163.8,149.57,
162.43,154.53,
167.55,152.19,
166.14,205.02,
168.22,154.79,
162.02,162.3,
169.96,172.86,
166.38,155.4,
165.59,149.15,
163.44,203.72,
163.25,149.32,
164.91,173.89,
166.97,154.91,
167.77,156.98,
169.13,153.94,
166.69,208.03,
165.04,145.18,
163.11,155.08,
165.26,147.21,
167.93,152.87,
168.15,152.27,
163.58,208.5,
162.89,160.5,
166.24,143.3,
165.27,155.62,
160.27,162.37,
160.45,151.81,
166.15,154.47,
163.92,156.65,
163.83,145.66,
165.91,148.85,
165.97,142.77,
165.34,157.26,
162.29,163.51,
163.74,156.14,
168.67,151.53,
167.66,159.15,
164.53,141.68,
168.08,163.63,
165.5,160.26,
161.16,153.79,
165.84,160.11,
162.07,167.43,
164.76,144.21,
162.12,153.21,
163.5,146.67,
164.93,141.84,
164.45,151.79,
167.68,148.9,
165.38,154.04,
163.2,152.94,
166.18,152.86,
162.92,149.37,
163.01,150.74,
161.51,154.8,
163.07,145.57,
160.39,158.78,
164.09,155.64,
164.62,150.19,
167.26,156.26,
166.99,158.93,
165.2,152.21,
163.0,150.18,
163.97,151.97,
166.29,152.34,
169.44,155.0,
163.35,142.86,
168.09,155.57,
165.03,157.93,
162.37,147.69,
162.15,146.28,
165.59,147.53,
163.17,151.0,
165.2,157.43,
158.72,154.2,
164.32,145.34,
167.27,147.98,
164.72,150.71,
167.88,156.91,
163.53,156.11,
160.49,166.42,
163.3,159.69,
165.06,150.32,
165.97,146.85,
167.03,152.35,
163.6,153.35,
165.85,162.07,
167.68,156.02,
163.22,165.01,
163.15,148.95,
169.5,162.06,
162.46,151.95,
165.66,158.97,
162.63,153.0,
169.03,162.41,
164.57,158.67,
166.21,159.48,
165.94,153.9,
160.71,148.15,
167.28,148.89,
166.42,161.39,
165.41,142.08,
163.09,139.01,
162.86,158.32,
158.31,147.16,
165.83,150.37,
162.58,152.33,
162.96,149.82,
167.46,152.93,
165.02,153.91,
163.51,151.8,
166.08,150.02,
166.66,165.64,
166.75,148.42,
168.21,154.83,
167.35,148.7,
157.74,156.0,
164.16,160.82,
157.81,149.37,
162.17,153.7,
169.35,159.84,
168.61,160.7,
164.16,162.88,
162.73,151.12,
165.1,148.22,
165.7,153.7,
163.93,151.64,
167.23,145.0,
167.74,146.11,
170.21,155.34,
163.29,141.88,
167.97,153.7,
161.09,147.15,
166.35,166.12,
165.03,144.22,
166.56,156.14,
167.3,146.18,
163.69,153.7,
164.74,138.94,
164.68,160.37,
162.65,152.33,
